code,pvp,margen_relativo,margen_eur_negativo,coste_venta_no_impuestos,forma_pago,dias_desde_compra,tenure_days,days_last_service,en_garantia,ext_garantia_tiene,ext_garantia_financiera,garantia_dias_restantes,mantenimiento_gratuito,seguro_bateria_largo_plazo,sin_revisiones,revisiones,km_ultima_revision,km_medio_por_revision,encuesta_cliente_zona_taller,tiene_queja,lead_compra,fue_lead,frequency_total,ticket_avg,service_interval_mean_days,service_interval_std_days,edad,genero,renta_media_estimada,renta_desconocida,status_social,modelo,equipamiento,es_electrico,kw,zona
SYN007631,33863.0,0.22396361810825974,0,994.0,Contado,87,0.0,0,1,0,0,1373,1,0,1,0,0.0,0.0,0.0,0,1,0,0.0,33863.0,0.0,0.0,33,M,0.0,1,Sin_dato,C,Low,0,78.0,ESTE
SYN007632,36634.0,0.22674237047551454,0,994.0,Contado,13,0.0,0,1,1,0,1447,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,36634.0,0.0,0.0,30,F,0.0,1,Sin_dato,A,Mid-High,0,48.0,CENTRO
SYN007635,22875.0,0.04697486338797814,0,844.0,Otros,29,0.0,0,1,0,0,1431,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,22875.0,0.0,0.0,54,M,0.0,1,Sin_dato,B,Mid-High,0,74.0,ESTE
SYN007636,23321.0,0.08294798679301917,0,2053.0,Financiera Marca,59,0.0,0,1,1,1,1401,0,0,1,0,0.0,0.0,94.0,0,0,0,0.0,23321.0,0.0,0.0,53,M,24743.0,0,B,B,Mid-High,0,106.0,CENTRO
SYN007637,30330.0,0.20230893504780745,0,1521.0,Financiera Marca,10,0.0,0,1,1,1,1450,0,0,1,0,0.0,0.0,96.0,0,0,0,0.0,30330.0,0.0,0.0,45,M,27880.0,0,B,D,Low,0,99.0,SUR
SYN007638,21672.0,-0.12169481358434846,1,2901.0,Contado,13,0.0,0,1,1,0,1447,0,1,1,0,0.0,0.0,123.0,0,0,0,0.0,21672.0,0.0,0.0,55,M,29839.0,0,C,B,Low,0,74.0,ESTE
SYN007639,24004.0,0.013284869188468587,0,0.0,Contado,20,0.0,0,1,0,0,1440,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,24004.0,0.0,0.0,56,Desconocido,0.0,1,Sin_dato,I,High,0,106.0,NORTE
SYN007640,25008.0,-0.05451495521433141,1,1706.0,Contado,48,0.0,0,1,0,0,1412,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,25008.0,0.0,0.0,45,F,0.0,1,Sin_dato,I,High,1,106.0,CENTRO
SYN007642,29446.0,0.20826495958704067,0,1294.0,Contado,83,0.0,0,1,1,1,1377,0,0,1,0,0.0,0.0,127.0,0,0,0,0.0,29446.0,0.0,0.0,33,M,31289.0,0,G,C,Mid,0,101.0,ESTE
SYN007643,27147.0,0.014490735624562566,0,0.0,Contado,82,0.0,0,1,0,0,1378,0,0,1,0,0.0,0.0,69.0,0,0,0,0.0,27147.0,0.0,0.0,26,F,22741.0,0,D,B,Mid,0,81.0,ESTE
SYN007644,21055.0,-0.06060318214200902,1,1525.0,Contado,84,0.0,0,1,0,0,1376,0,1,1,0,0.0,0.0,115.0,0,0,0,0.0,21055.0,0.0,0.0,31,F,28199.0,0,C,B,Mid,0,77.0,CENTRO
SYN007645,16683.0,0.04725169334052628,0,1993.0,Contado,88,0.0,0,1,0,0,1372,0,0,1,0,0.0,0.0,16.0,0,0,0,0.0,16683.0,0.0,0.0,33,M,34481.0,0,E,D,Low,0,99.0,CENTRO
SYN007646,21403.0,0.0449936924730178,0,816.0,Otros,21,0.0,0,1,0,0,1439,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,21403.0,0.0,0.0,58,M,0.0,1,Sin_dato,A,Mid-High,0,48.0,CENTRO
SYN007647,19732.0,0.06463105615244273,0,2060.0,Contado,38,0.0,0,1,0,0,1422,0,0,1,0,0.0,0.0,15.0,0,0,0,0.0,19732.0,0.0,0.0,46,F,27909.0,0,E,C,Low,0,78.0,CENTRO
SYN007648,33579.0,-0.025199678370410077,1,1392.0,Contado,82,0.0,0,1,1,0,1378,0,0,1,0,0.0,0.0,19.0,0,0,0,0.0,33579.0,0.0,0.0,47,F,37597.0,0,A,B,Mid,0,81.0,SUR
SYN007649,25514.0,0.21194246296151134,0,994.0,Otros,38,0.0,0,1,0,0,1422,0,0,1,0,0.0,0.0,118.0,0,0,0,0.0,25514.0,0.0,0.0,31,M,29817.0,0,C,E,Mid,0,89.0,SUR
SYN007651,21610.0,0.1337593706617307,0,786.0,Otros,43,0.0,0,1,1,0,1417,0,0,1,0,0.0,0.0,65.0,0,0,0,0.0,21610.0,0.0,0.0,33,M,26199.0,0,B,D,Mid,0,115.0,CENTRO
SYN007652,28287.0,0.21530809205642168,0,1034.0,Otros,54,0.0,0,1,0,0,1406,0,0,1,0,0.0,0.0,14.0,0,0,0,0.0,28287.0,0.0,0.0,53,M,26403.0,0,B,A,Low,0,53.0,CENTRO
SYN007653,13056.0,-0.030977328431372547,1,2011.0,Contado,74,0.0,0,1,1,1,1386,0,0,1,0,0.0,0.0,112.0,0,0,0,0.0,13056.0,0.0,0.0,48,M,34566.0,0,A,B,High,0,74.0,CENTRO
SYN007655,33773.0,-0.20490243685784504,1,0.0,Contado,3,0.0,0,1,1,0,1457,0,0,1,0,0.0,0.0,161.0,0,0,0,0.0,33773.0,0.0,0.0,37,M,32588.0,0,E,E,Mid,0,89.0,CENTRO
SYN007656,19994.0,0.09662448734620387,0,1451.0,Otros,39,0.0,0,1,1,1,1421,0,0,1,0,0.0,0.0,112.0,0,0,0,0.0,19994.0,0.0,0.0,44,F,37680.0,0,A,I,High,0,106.0,ESTE
SYN007657,23913.0,0.20867812486931794,0,994.0,Financiera Marca,80,0.0,0,1,1,1,1380,1,0,1,0,0.0,0.0,154.0,0,1,0,0.0,23913.0,0.0,0.0,26,Desconocido,27995.0,0,C,C,Mid-High,0,78.0,NORTE
SYN007658,25147.0,0.21123076311289615,0,994.0,Otros,75,0.0,0,1,0,0,1385,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,25147.0,0.0,0.0,57,M,0.0,1,Sin_dato,A,Mid-High,0,64.0,CENTRO
SYN007659,23439.0,0.07934937497333504,0,2149.0,Financiera Marca,89,0.0,0,1,0,0,1371,1,0,1,0,0.0,0.0,0.0,0,1,0,0.0,23439.0,0.0,0.0,38,M,0.0,1,Sin_dato,J,Mid,0,123.0,ESTE
SYN007661,20671.0,0.04806782448841372,0,716.0,Contado,42,0.0,0,1,0,0,1418,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,20671.0,0.0,0.0,41,F,0.0,1,Sin_dato,B,Mid,0,74.0,CENTRO
SYN007662,19614.0,0.09517997348832466,0,1447.0,Contado,46,0.0,0,1,0,0,1414,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,19614.0,0.0,0.0,43,F,0.0,1,Sin_dato,B,Mid-High,0,85.0,CENTRO
SYN007663,28667.0,0.20178218857920255,0,1439.0,Financiera Marca,85,0.0,0,1,0,0,1375,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,28667.0,0.0,0.0,77,M,0.0,1,Sin_dato,A,Low,0,53.0,CENTRO
SYN007664,21392.0,-0.0493647157816006,1,1313.0,Otros,21,0.0,0,1,0,0,1439,0,0,1,0,0.0,0.0,15.0,0,0,0,0.0,21392.0,0.0,0.0,31,M,22035.0,0,I,I,High,1,106.0,ESTE
SYN007665,30136.0,0.2524044332359968,0,0.0,Contado,86,0.0,0,1,0,0,1374,0,1,1,0,0.0,0.0,47.0,0,0,0,0.0,30136.0,0.0,0.0,36,M,0.0,1,K,B,Mid,0,81.0,CENTRO
SYN007666,19994.0,0.10662748824647393,0,1251.0,Contado,76,0.0,0,1,1,1,1384,0,0,1,0,0.0,0.0,119.0,0,0,0,0.0,19994.0,0.0,0.0,50,M,24862.0,0,H,C,Mid,0,101.0,ESTE
SYN007668,19994.0,0.12423276983094927,0,899.0,Contado,7,0.0,0,1,0,0,1453,0,0,1,0,0.0,0.0,148.0,0,0,0,0.0,19994.0,0.0,0.0,50,F,35337.0,0,E,I,High,0,106.0,CENTRO
SYN007669,19172.0,0.00826987273106614,0,3075.0,Financiera Marca,87,0.0,0,1,0,0,1373,0,0,1,0,0.0,0.0,52.0,0,1,0,0.0,19172.0,0.0,0.0,31,F,0.0,1,H,I,Mid-High,0,106.0,ESTE
SYN007670,29386.0,0.015192608725243313,0,0.0,Contado,15,0.0,0,1,0,0,1445,0,0,1,0,0.0,0.0,95.0,0,0,0,0.0,29386.0,0.0,0.0,31,Desconocido,24625.0,0,B,I,Mid-High,0,117.0,CENTRO
SYN007671,25316.0,0.11004582082477485,0,1564.0,Contado,13,0.0,0,1,1,0,1447,0,0,1,0,0.0,0.0,95.0,0,0,0,0.0,25316.0,0.0,0.0,47,M,27841.0,0,B,I,Mid,1,136.0,ESTE
SYN007672,20511.0,0.08580030227682707,0,1717.0,Contado,54,0.0,0,1,0,0,1406,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,20511.0,0.0,0.0,45,M,0.0,1,Sin_dato,C,Mid,0,101.0,SUR
SYN007673,30330.0,0.21836564457632707,0,1034.0,Financiera Marca,40,0.0,0,1,1,1,1420,1,0,1,0,0.0,0.0,0.0,0,1,0,0.0,30330.0,0.0,0.0,38,M,0.0,1,Sin_dato,A,Mid-High,0,64.0,ESTE
SYN007674,20478.0,-0.0304556108995019,1,859.0,Contado,16,0.0,0,1,1,0,1444,0,0,1,0,0.0,0.0,96.0,0,0,0,0.0,20478.0,0.0,0.0,60,M,27841.0,0,B,I,Mid,1,124.0,ESTE
SYN007675,16958.0,0.03156445335534851,0,2296.0,Otros,38,0.0,0,1,0,0,1422,0,0,1,0,0.0,0.0,94.0,0,0,0,0.0,16958.0,0.0,0.0,52,M,24538.0,0,I,B,Mid-High,0,85.0,CENTRO
SYN007676,11004.0,0.09421755725190839,0,278.0,Financiera Marca,22,0.0,0,1,1,0,1438,0,0,1,0,0.0,0.0,88.0,0,1,0,0.0,11004.0,0.0,0.0,45,F,23058.0,0,I,A,Mid-High,0,64.0,CENTRO
SYN007677,13056.0,0.05289215686274509,0,916.0,Prestamo Bancario,22,0.0,0,1,0,0,1438,0,0,1,0,0.0,0.0,87.0,0,0,0,0.0,13056.0,0.0,0.0,50,M,27927.0,0,D,I,High,1,106.0,ESTE
SYN007678,25381.0,0.05674008116307474,0,716.0,Otros,39,0.0,0,1,1,1,1421,0,0,1,0,0.0,0.0,118.0,0,1,0,0.0,25381.0,0.0,0.0,44,M,26568.0,0,H,B,High,0,74.0,ESTE
SYN007679,15195.0,0.053091806515301085,0,1104.0,Otros,14,0.0,0,1,0,0,1446,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,15195.0,0.0,0.0,30,F,0.0,1,Sin_dato,D,Low,0,86.0,CENTRO
SYN007680,20524.0,0.11952884427986747,0,1026.0,Otros,70,0.0,0,1,0,0,1390,0,0,1,0,0.0,0.0,16.0,0,0,0,0.0,20524.0,0.0,0.0,56,M,23726.0,0,C,B,Mid-High,0,106.0,CENTRO
SYN007681,32990.0,-0.218142467414368,1,431.0,Contado,83,0.0,0,1,0,0,1377,0,1,1,0,0.0,0.0,16.0,0,0,0,0.0,32990.0,0.0,0.0,46,F,24823.0,0,H,I,Mid-High,0,106.0,CENTRO
SYN007682,25514.0,0.21194246296151134,0,994.0,Contado,9,0.0,0,1,0,0,1451,0,0,1,0,0.0,0.0,148.0,0,0,0,0.0,25514.0,0.0,0.0,42,M,27964.0,0,C,C,Mid,0,101.0,CENTRO
SYN007683,18242.0,0.05600098673391076,0,2043.0,Financiera Marca,17,0.0,0,1,0,0,1443,0,0,1,0,0.0,0.0,19.0,0,0,0,0.0,18242.0,0.0,0.0,32,M,28895.0,0,E,D,Low,0,86.0,CENTRO
SYN007685,28453.0,0.19845710469897726,0,1521.0,Financiera Marca,72,0.0,0,1,1,1,1388,0,0,1,0,0.0,0.0,99.0,0,0,0,0.0,28453.0,0.0,0.0,51,M,36198.0,0,I,A,Mid-High,0,64.0,CENTRO
SYN007686,21553.0,0.012100867628636386,0,0.0,Contado,29,0.0,0,1,0,0,1431,0,0,1,0,0.0,0.0,133.0,0,0,0,0.0,21553.0,0.0,0.0,45,M,31121.0,0,G,J,Mid,0,123.0,ESTE
SYN007688,22875.0,0.03320437158469945,0,1159.0,Financiera Marca,84,0.0,0,1,0,0,1376,1,0,1,0,0.0,0.0,141.0,0,0,0,0.0,22875.0,0.0,0.0,42,M,31494.0,0,C,J,Mid,0,123.0,ESTE
SYN007689,24004.0,0.00020371604732544575,0,314.0,Otros,6,0.0,0,1,0,0,1454,0,0,1,0,0.0,0.0,86.0,0,1,0,0.0,24004.0,0.0,0.0,60,M,26672.0,0,B,B,Mid,0,77.0,SUR
SYN007690,28667.0,0.21590993127986882,0,1034.0,Contado,41,0.0,0,1,0,0,1419,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,28667.0,0.0,0.0,41,M,25966.0,0,H,B,Mid,0,81.0,ESTE
SYN007691,27379.0,0.2138029146426093,0,1034.0,Prestamo Bancario,58,0.0,0,1,0,0,1402,0,0,1,0,0.0,0.0,62.0,0,0,0,0.0,27379.0,0.0,0.0,43,M,27404.0,0,F,I,Mid-High,0,117.0,ESTE
SYN007692,33579.0,-0.07234223770809137,1,2975.0,Financiera Marca,78,0.0,0,1,1,1,1382,0,0,1,0,0.0,0.0,79.0,0,0,0,0.0,33579.0,0.0,0.0,55,M,25325.0,0,D,D,Mid-High,0,106.0,ESTE
SYN007695,25514.0,0.21194246296151134,0,994.0,Contado,8,0.0,0,1,1,0,1452,0,0,1,0,0.0,0.0,14.0,0,1,0,0.0,25514.0,0.0,0.0,51,M,27611.0,0,G,I,Mid-High,0,117.0,ESTE
SYN007696,33863.0,0.22396361810825974,0,994.0,Contado,41,0.0,0,1,1,0,1419,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,33863.0,0.0,0.0,39,M,0.0,1,Sin_dato,A,Mid-High,0,48.0,CENTRO
SYN007697,30436.0,-0.07588612169798922,1,2781.0,Contado,30,0.0,0,1,0,0,1430,0,1,1,0,0.0,0.0,118.0,0,0,0,0.0,30436.0,0.0,0.0,41,F,22515.0,0,H,I,Mid-High,0,106.0,ESTE
SYN007698,34448.0,-0.20475731537389688,1,0.0,Contado,19,0.0,0,1,0,0,1441,0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,34448.0,0.0,0.0,25,M,22906.0,0,Sin_dato,A,Mid-High,0,64.0,ESTE
SYN007699,23321.0,0.09581192916255735,0,1753.0,Financiera Marca,30,0.0,0,1,1,1,1430,0,0,1,0,0.0,0.0,15.0,0,0,0,0.0,23321.0,0.0,0.0,34,M,20975.0,0,I,A,Mid-High,0,64.0,ESTE
SYN007700,24004.0,0.013284869188468587,0,0.0,Contado,30,0.0,0,1,1,0,1430,0,0,1,0,0.0,0.0,113.0,0,0,0,0.0,24004.0,0.0,0.0,60,F,35538.0,0,H,I,Mid-High,0,106.0,CENTRO
SYN007701,10909.0,0.066574388119901,0,575.0,Otros,89,0.0,0,1,0,0,1371,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,10909.0,0.0,0.0,52,M,0.0,1,Sin_dato,A,Mid-High,0,64.0,ESTE
SYN007702,30246.0,-0.2189241552601997,1,398.0,Prestamo Bancario,15,0.0,0,1,1,0,1445,0,1,1,0,0.0,0.0,14.0,0,0,0,0.0,30246.0,0.0,0.0,28,M,30020.0,0,C,D,Low,0,99.0,SUR
SYN007703,30330.0,0.20230893504780745,0,1521.0,Financiera Marca,71,0.0,0,1,1,1,1389,0,0,1,0,0.0,0.0,89.0,0,0,0,0.0,30330.0,0.0,0.0,44,M,24571.0,0,I,D,Mid,0,115.0,CENTRO
SYN007704,21393.0,-0.02519468985182069,1,796.0,Contado,38,0.0,0,1,0,0,1422,0,1,1,0,0.0,0.0,88.0,0,0,0,0.0,21393.0,0.0,0.0,41,F,27221.0,0,H,C,Low,0,78.0,NORTE
SYN007705,12671.0,0.10668613369110568,0,200.0,Contado,69,0.0,0,1,0,0,1391,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,12671.0,0.0,0.0,55,M,0.0,1,Sin_dato,I,High,0,117.0,CENTRO
SYN007707,26426.0,-0.027802164534927724,1,1111.0,Contado,83,0.0,0,1,0,0,1377,0,0,1,0,0.0,0.0,15.0,0,0,0,0.0,26426.0,0.0,0.0,58,M,27722.0,0,D,B,Mid,0,74.0,CENTRO
SYN007710,28667.0,0.19892175672375903,0,1521.0,Financiera Marca,37,0.0,0,1,1,1,1423,0,0,1,0,0.0,0.0,71.0,0,0,0,0.0,28667.0,0.0,0.0,33,F,20286.0,0,J,A,Mid-High,0,64.0,ESTE
SYN007711,33675.0,-0.20492383073496662,1,0.0,Contado,26,0.0,0,1,0,0,1434,0,0,1,0,0.0,0.0,144.0,0,0,0,0.0,33675.0,0.0,0.0,54,M,25735.0,0,H,J,Mid,0,183.0,CENTRO
SYN007712,23547.0,0.20362254214974307,0,1094.0,Otros,25,0.0,0,1,0,0,1435,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,23547.0,0.0,0.0,53,M,0.0,1,Sin_dato,D,Low,0,104.0,ESTE
SYN007713,26543.0,-0.07779565233771615,1,2444.0,Contado,0,0.0,0,1,0,0,1460,0,1,1,0,0.0,0.0,112.0,0,0,0,0.0,26543.0,0.0,0.0,34,M,27481.0,0,E,B,Mid,0,74.0,CENTRO
SYN007714,26389.0,-0.038181818181818185,1,1383.0,Prestamo Bancario,26,0.0,0,1,0,0,1434,0,0,1,0,0.0,0.0,74.0,0,0,0,0.0,26389.0,0.0,0.0,60,M,24338.0,0,H,B,Mid,0,81.0,ESTE
SYN007715,21621.0,-0.0005300402386568614,1,3690.0,Contado,63,0.0,0,1,0,0,1397,0,0,1,0,0.0,0.0,98.0,0,0,0,0.0,21621.0,0.0,0.0,54,M,30282.0,0,D,D,Low,0,85.0,CENTRO
SYN007716,25514.0,0.20018421258916674,0,1294.0,Financiera Marca,56,0.0,0,1,1,1,1404,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,25514.0,0.0,0.0,54,F,32045.0,0,U,A,Mid-High,0,64.0,CENTRO
SYN007718,23703.0,0.11786862422478168,0,1263.0,Contado,44,0.0,0,1,0,0,1416,0,0,1,0,0.0,0.0,143.0,0,0,0,0.0,23703.0,0.0,0.0,56,M,25704.0,0,H,H,Mid,0,74.0,CENTRO
SYN007719,21411.0,0.10496380365232824,0,1393.0,Otros,77,0.0,0,1,0,0,1383,0,0,1,0,0.0,0.0,62.0,0,0,0,0.0,21411.0,0.0,0.0,37,F,22744.0,0,E,I,High,0,106.0,ESTE
SYN007721,20671.0,0.03282908422427556,0,1031.0,Financiera Marca,24,0.0,0,1,0,0,1436,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,20671.0,0.0,0.0,46,M,0.0,1,Sin_dato,B,Mid,0,106.0,ESTE
SYN007722,30330.0,0.19241773821299044,0,1821.0,Financiera Marca,70,0.0,0,1,1,1,1390,0,0,1,0,0.0,0.0,18.0,0,1,0,0.0,30330.0,0.0,0.0,40,F,31442.0,0,B,C,Mid,0,101.0,CENTRO
SYN007723,25514.0,0.21194246296151134,0,994.0,Otros,39,0.0,0,1,0,0,1421,1,0,1,0,0.0,0.0,9.0,0,0,0,0.0,25514.0,0.0,0.0,50,F,29032.0,0,D,B,Mid-High,0,85.0,ESTE
SYN007724,28667.0,0.21590993127986882,0,1034.0,Otros,76,0.0,0,1,0,0,1384,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,28667.0,0.0,0.0,40,M,0.0,1,Sin_dato,I,Mid,0,106.0,CENTRO
SYN007725,23417.0,0.13062604091044966,0,946.0,Otros,53,0.0,0,1,0,0,1407,0,0,1,0,0.0,0.0,72.0,0,0,0,0.0,23417.0,0.0,0.0,30,M,23318.0,0,E,J,Mid,0,123.0,ESTE
SYN007726,22317.0,0.03739974010843751,0,1031.0,Financiera Marca,63,0.0,0,1,0,0,1397,1,0,1,0,0.0,0.0,68.0,0,0,0,0.0,22317.0,0.0,0.0,57,F,16356.0,0,I,I,High,0,117.0,CENTRO
SYN007728,25004.0,-0.03997000479923212,1,1342.0,Contado,7,0.0,0,1,1,0,1453,0,0,1,0,0.0,0.0,12.0,0,0,0,0.0,25004.0,0.0,0.0,30,F,27422.0,0,E,B,Low,0,101.0,NORTE
SYN007729,28127.0,0.24114587407117716,0,300.0,Contado,34,0.0,0,1,1,0,1426,0,0,1,0,0.0,0.0,99.0,0,0,0,0.0,28127.0,0.0,0.0,40,M,26090.0,0,I,D,Low,0,104.0,ESTE
SYN007730,20295.0,0.011381621088938162,0,0.0,Contado,10,0.0,0,1,0,0,1450,0,0,1,0,0.0,0.0,68.0,0,0,0,0.0,20295.0,0.0,0.0,48,M,26704.0,0,F,B,Mid-High,0,85.0,ESTE
SYN007732,28287.0,0.20099056103510446,0,1439.0,Financiera Marca,12,0.0,0,1,0,0,1448,1,0,1,0,0.0,0.0,97.0,0,0,0,0.0,28287.0,0.0,0.0,49,M,32086.0,0,C,B,Mid-High,0,85.0,ESTE
SYN007733,19994.0,0.09682454736420927,0,1447.0,Financiera Marca,54,0.0,0,1,1,1,1406,1,0,1,0,0.0,0.0,0.0,0,1,0,0.0,19994.0,0.0,0.0,47,F,0.0,1,Sin_dato,C,Mid,0,101.0,SUR
SYN007734,25308.0,0.2115457562825984,0,994.0,Otros,24,0.0,0,1,0,0,1436,0,0,1,0,0.0,0.0,135.0,0,1,0,0.0,25308.0,0.0,0.0,39,M,31303.0,0,G,I,Mid,1,106.0,NORTE
SYN007735,27027.0,0.05905797905797906,0,716.0,Financiera Marca,82,0.0,0,1,1,1,1378,1,0,1,0,0.0,0.0,115.0,0,0,0,0.0,27027.0,0.0,0.0,35,M,27076.0,0,G,A,Mid-High,0,64.0,CENTRO
SYN007736,25514.0,0.21194246296151134,0,994.0,Otros,51,0.0,0,1,0,0,1409,1,0,1,0,0.0,0.0,123.0,0,0,0,0.0,25514.0,0.0,0.0,61,F,32673.0,0,D,I,High,0,117.0,ESTE
SYN007737,23542.0,-0.014104579050208139,1,640.0,Contado,20,0.0,0,1,0,0,1440,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,23542.0,0.0,0.0,47,M,0.0,1,Sin_dato,J,Mid,0,123.0,CENTRO
SYN007738,19732.0,0.09569734441516319,0,1447.0,Contado,10,0.0,0,1,0,0,1450,0,0,1,0,0.0,0.0,51.0,0,0,0,0.0,19732.0,0.0,0.0,43,M,27263.0,0,F,I,Mid,1,124.0,ESTE
SYN007739,31208.0,-0.228101127915919,1,705.0,Contado,65,0.0,0,1,0,0,1395,0,1,1,0,0.0,0.0,96.0,0,0,0,0.0,31208.0,0.0,0.0,49,M,24756.0,0,B,A,Low,0,53.0,CENTRO
SYN007740,18363.0,0.12582693459674346,0,776.0,Contado,74,0.0,0,1,0,0,1386,0,1,1,0,0.0,0.0,0.0,0,0,0,0.0,18363.0,0.0,0.0,33,M,0.0,1,Sin_dato,B,Mid,0,74.0,ESTE
SYN007741,27685.0,0.1944547588947083,0,1584.0,Financiera Marca,56,0.0,0,1,1,1,1404,0,0,1,0,0.0,0.0,11.0,0,1,0,0.0,27685.0,0.0,0.0,42,F,26205.0,0,D,B,Mid,0,85.0,CENTRO
SYN007742,21990.0,0.09579718053660755,0,1639.0,Financiera Marca,29,0.0,0,1,1,1,1431,0,0,1,0,0.0,0.0,12.0,0,0,0,0.0,21990.0,0.0,0.0,45,F,32003.0,0,C,I,Mid,1,124.0,NORTE
SYN007744,25147.0,0.21123076311289615,0,994.0,Otros,54,0.0,0,1,0,0,1406,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,25147.0,0.0,0.0,61,M,0.0,1,Sin_dato,B,Mid-High,0,106.0,CENTRO
SYN007746,17512.0,0.11180504796710827,0,974.0,Contado,2,0.0,0,1,0,0,1458,0,0,1,0,0.0,0.0,1.0,0,0,0,0.0,17512.0,0.0,0.0,43,F,25320.0,0,H,C,Low,0,78.0,CENTRO
SYN007747,17524.0,0.0474726089933805,0,1410.0,Otros,70,0.0,0,1,0,0,1390,0,0,1,0,0.0,0.0,166.0,0,1,0,0.0,17524.0,0.0,0.0,52,F,28374.0,0,G,B,Mid,0,74.0,SUR
SYN007748,27379.0,0.1960155593703203,0,1521.0,Financiera Marca,47,0.0,0,1,1,1,1413,0,0,1,0,0.0,0.0,43.0,0,0,0,0.0,27379.0,0.0,0.0,48,M,0.0,1,H,I,Mid-High,0,117.0,ESTE
SYN007750,25514.0,0.19606882495884612,0,1399.0,Financiera Marca,55,0.0,0,1,0,0,1405,1,0,1,0,0.0,0.0,179.0,0,1,0,0.0,25514.0,0.0,0.0,55,M,26145.0,0,H,A,Mid-High,0,48.0,CENTRO
SYN007751,29446.0,0.20469911023568566,0,1399.0,Financiera Marca,28,0.0,0,1,1,0,1432,1,0,1,0,0.0,0.0,139.0,0,0,0,0.0,29446.0,0.0,0.0,47,M,35355.0,0,E,I,High,0,106.0,ESTE
SYN007752,24528.0,-0.05143876386170907,1,1593.0,Financiera Marca,84,0.0,0,1,1,0,1376,0,0,1,0,0.0,0.0,1.0,0,0,0,0.0,24528.0,0.0,0.0,50,F,35250.0,0,C,I,High,1,106.0,ESTE
SYN007753,36634.0,0.22674237047551454,0,994.0,Contado,60,0.0,0,1,1,0,1400,0,0,1,0,0.0,0.0,138.0,0,0,0,0.0,36634.0,0.0,0.0,38,M,33911.0,0,A,I,Mid-High,0,106.0,NORTE
SYN007754,24862.0,-0.004173839594561982,1,443.0,Otros,12,0.0,0,1,1,0,1448,0,0,1,0,0.0,0.0,148.0,0,0,0,0.0,24862.0,0.0,0.0,52,F,33736.0,0,E,B,Mid,0,74.0,SUR
SYN007755,11475.0,0.062025272331154686,0,670.0,Contado,58,0.0,0,1,0,0,1402,0,0,1,0,0.0,0.0,59.0,0,0,0,0.0,11475.0,0.0,0.0,43,M,23046.0,0,H,D,Mid-High,0,106.0,NORTE
SYN007756,29194.0,0.25213674042611495,0,0.0,Prestamo Bancario,41,0.0,0,1,1,0,1419,0,0,1,0,0.0,0.0,177.0,0,0,0,0.0,29194.0,0.0,0.0,30,F,33196.0,0,A,B,Low,0,74.0,SUR
SYN007757,23547.0,0.18714485921773474,0,1482.0,Financiera Marca,46,0.0,0,1,1,1,1414,1,0,1,0,0.0,0.0,123.0,0,0,0,0.0,23547.0,0.0,0.0,35,M,31276.0,0,G,B,Mid-High,0,85.0,CENTRO
SYN007758,14814.0,0.05863034966923181,0,988.0,Otros,46,0.0,0,1,0,0,1414,0,0,1,0,0.0,0.0,88.0,0,0,0,0.0,14814.0,0.0,0.0,54,F,25158.0,0,C,I,Mid-High,0,106.0,ESTE
SYN007759,23451.0,-0.06623214361860902,1,1859.0,Contado,35,0.0,0,1,1,0,1425,0,0,1,0,0.0,0.0,86.0,0,1,0,0.0,23451.0,0.0,0.0,38,F,27731.0,0,B,B,Mid,0,85.0,CENTRO
SYN007760,28667.0,0.21590993127986882,0,1034.0,Otros,27,0.0,0,1,0,0,1433,0,0,1,0,0.0,0.0,136.0,0,0,0,0.0,28667.0,0.0,0.0,37,M,25830.0,0,H,B,Mid-High,0,71.0,SUR
SYN007762,22535.0,-0.02289416463279343,1,800.0,Contado,27,0.0,0,1,0,0,1433,0,0,1,0,0.0,0.0,163.0,0,0,0,0.0,22535.0,0.0,0.0,48,M,25962.0,0,H,C,Mid,0,101.0,SUR
