CODE,Modelo_letra,PVP_original,p_churn,riesgo,valor,segmento,tasa_respuesta,CLTV,accion,descripcion_accion,coste_efectivo_contacto,coste_efectivo_adicional,coste_efectivo_descuento,coste_efectivo_marketing,coste_accion,CLTV_con_accion,ganancia_cltv,ROI
SYN003490,D,20295,0.39152208,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,357.36994139171105,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,391.86020348063687,27.592209671140655,9.404302289268722
SYN003969,B,17550,0.35314375,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,357.3407513168832,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,387.9675651254973,24.501451046891273,9.420473549254563
SYN002830,B,17550,0.35314375,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,357.3407513168832,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,387.9675651254973,24.501451046891273,9.420473549254563
SYN009945,I,25514,0.4454569,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,357.2046757755903,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,395.0826217585543,3.787794598296398,5.228900835876332
SYN006820,A,13529,0.342339,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,357.1528685695573,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,387.0800433584055,23.941739831078532,9.688276710302915
SYN006844,B,20841,0.35347456,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.7949524106931,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,387.39579338084616,24.480672776122447,9.411636545252987
SYN008330,B,18860,0.35348347,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.7802639339026,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,387.3804054938274,24.480113247939883,9.411398577770354
SYN006033,B,21337,0.353643,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.51741723364074,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,387.1050391887695,24.47009756410303,9.407138904810582
SYN000452,D,21393,0.39206347,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.4681415685291,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,390.9050520269854,27.549528366765028,9.3882082830939
SYN006337,A,12581,0.3428243,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.34537534378677,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,386.2356690258995,23.912234945690173,9.675104886468825
SYN004240,B,18299,0.35376132,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.3226277853506,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,386.90096707872874,24.4626714347025,9.403980570031003
SYN000730,A,14933,0.34285238,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.29872979742214,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,386.1868908142101,23.910528813430346,9.674343220281402
SYN009780,A,13698,0.3428528,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.29803660627914,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,386.18616592809934,23.910503457456162,9.674331900650072
SYN009860,B,17305,0.35380042,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.2582817777109,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,386.83355379642694,24.46021761497282,9.402936959857106
SYN009294,D,21553,0.39220127,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.23902302960903,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,390.6623670010987,27.538675177191728,9.384115828503667
SYN006354,I,28287,0.4460819,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,356.2028911057195,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,394.01506388706974,3.781217278135023,5.218084654061869
SYN006658,B,20470,0.35391003,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.07797056944,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,386.64464511579683,24.45333963708545,9.40001175405968
SYN005911,B,20470,0.35391003,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.07797056944,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,386.64464511579683,24.45333963708545,9.40001175405968
SYN000836,B,18321,0.3539174,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,356.0658654548391,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,386.6319626913459,24.452877789205424,9.399815330035308
SYN000007,I,36634,0.4461726,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,356.0577972431415,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,393.8604389141455,3.7802641671003983,5.216517295017921
SYN000363,D,21553,0.39235532,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.9831044911821,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,390.39128957712114,27.526548068751254,9.379543012349643
SYN006373,A,13797,0.34309155,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.9016456502859,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,385.7716420028318,23.89599708203673,9.667855840194967
SYN003356,A,13797,0.34312356,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.8485431153165,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,385.7161089677567,23.89405268195219,9.66698780444294
SYN000971,B,17247,0.3540649,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.8233758740962,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,386.3779052022057,24.443623462487587,9.395879462457717
SYN002210,B,17247,0.3540649,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.8233758740962,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,386.3779052022057,24.443623462487587,9.395879462457717
SYN009201,I,29446,0.446368,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,355.74537803471316,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,393.5274929784441,3.778211494373096,5.2131417437478955
SYN004636,B,17550,0.35414407,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.6933449755998,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,386.24166866734356,24.438658953395,9.393768055440013
SYN005176,I,36634,0.4464108,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,355.6769986626699,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,393.45462015666214,3.777762149399223,5.212402811049535
SYN008593,I,36634,0.4464108,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,355.6769986626699,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,393.45462015666214,3.777762149399223,5.212402811049535
SYN005322,B,17247,0.35416424,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.66020981156845,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,386.206951866272,24.437393643762835,9.393229918921962
SYN008893,B,18859,0.35419118,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.61597003745436,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,386.1606002203194,24.43570414629203,9.392511375205006
SYN004218,I,25147,0.44645903,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,355.5999705692351,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,393.3725299517153,3.7772559382480213,5.21157036383493
SYN005261,B,25316,0.35435164,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.3526239413722,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,385.8846785327575,24.425643673108244,9.388232653324248
SYN009840,B,17512,0.35435465,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.347685965188,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,385.8795046833749,24.425454974549485,9.388152399777773
SYN003662,B,21020,0.35436293,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.3340947278884,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,385.8652642177722,24.424935591907072,9.387931506203884
SYN002009,A,13529,0.3434488,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.30949795779566,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,385.1523741441522,23.874300949085228,9.658170066555906
SYN002225,A,12296,0.34354776,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.1456506696237,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,384.9810158751608,23.86829216442966,9.655487573406097
SYN004877,B,17550,0.3544796,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,355.14275835653746,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,385.6647860029782,24.41762211715259,9.384821083474781
SYN008519,I,28667,0.44677585,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,355.0943279756296,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,392.83364916357954,3.773932118794994,5.206104454522272
SYN009715,B,20999,0.35465387,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.85722732142847,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,385.3656054581374,24.406702509367143,9.380176971422859
SYN009547,B,25316,0.35471085,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.76391618282037,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,385.26783182333276,24.40313251240991,9.378658650781663
SYN000200,B,25316,0.35471085,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.76391618282037,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,385.26783182333276,24.40313251240991,9.378658650781663
SYN005618,B,17118,0.3547745,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.65970757402647,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,385.15863847905126,24.399144724019834,9.376962643334622
SYN000042,I,29446,0.4471903,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,354.4340911445379,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,392.12998974938614,3.7695898604848255,5.198963756758468
SYN007340,B,20841,0.35499245,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.30320422926604,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,384.7850734599229,24.385495384525484,9.371157575671754
SYN002344,B,16683,0.3550651,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.18444790692524,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,384.66063068904634,24.38094622569688,9.369222817230138
SYN005745,C,21850,0.38288274,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.16526076382854,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,387.81170663715875,26.91715669866417,9.644241022882063
SYN004795,B,20841,0.35509363,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.1378447990352,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,384.6117956644971,24.379160692369535,9.368463429438235
SYN008605,I,23547,0.4473926,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,354.1123319782129,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,391.7870599655874,3.767472798737447,5.195482319910289
SYN005218,A,12276,0.3441733,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.112148533721,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,383.9000683660551,23.8303358658673,9.638542797262188
SYN009973,I,25514,0.44742203,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,354.06557440987507,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,391.73722541869046,3.767165100881539,5.194976321133923
SYN003137,B,16225,0.35515398,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.03925715375345,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,384.50848570702834,24.375382842619914,9.36685670894998
SYN007576,A,12520,0.3442288,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,354.0206404825098,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,383.80435374254,23.82697060802416,9.637040450010785
SYN004165,B,19453,0.35519844,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,353.96663955333315,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,384.43238909747294,24.37259963531183,9.365673010152694
SYN006458,C,23465,0.38300684,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,353.95869429628726,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,387.59319923987806,26.90760395487264,9.640463443084718
SYN002900,A,13738,0.34448004,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,353.6066994574353,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,383.3713725472697,23.811738471867514,9.630240389226566
SYN000303,I,25147,0.44771352,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,353.60259044489874,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,391.24376705431547,3.7641176609416735,5.189964908636199
SYN007664,D,21392,0.3938204,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,353.5599359792556,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,387.8243001914851,27.411491369783608,9.336158133402567
SYN003851,B,19453,0.3555863,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,353.3339786661099,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,383.7693948776678,24.34833296924635,9.355352390717544
SYN007242,B,19235,0.35572836,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,353.10257159121835,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,383.5268823465675,24.339448604279326,9.351573867969499
SYN001406,B,18363,0.3557374,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,353.0878689658258,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,383.5114739375991,24.338883977418618,9.351333732017716
SYN009572,C,23465,0.38353854,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,353.0752505893681,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,386.65864092499874,26.86671226850449,9.624293051449099
SYN002136,C,23465,0.38353854,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,353.0752505893681,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,386.65864092499874,26.86671226850449,9.624293051449099
SYN009301,I,28667,0.44808537,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,353.01297979415364,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,390.61532940812697,3.7602349613973334,5.183579939808145
SYN007823,A,12581,0.3448629,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.9769750786224,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,382.7126462935196,23.788536971917758,9.619882576748997
SYN001855,B,18694,0.35589495,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.8314418039971,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,383.24273361895524,24.32903345196651,9.347144300962244
SYN009160,B,18694,0.35589495,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.8314418039971,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,383.24273361895524,24.32903345196651,9.347144300962244
SYN003168,B,19723,0.3559891,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.6783309898856,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,383.0822674162953,24.32314914112776,9.344641702020924
SYN009936,H,22317,0.43726376,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,352.65342405716234,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.38830000000000003,0.5883,389.52724151740574,3.6873817460243403,5.267859503695971
SYN007239,B,18694,0.3560275,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.6158781793856,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,383.016813688601,24.32074840737232,9.343620669325778
SYN007037,B,19994,0.3560407,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.5944660342267,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,382.9943725751661,24.31992523275153,9.343270572943897
SYN001194,H,18261,0.4373855,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,352.45958926713206,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.38830000000000003,0.5883,389.3208392945241,3.686125002739203,5.265723275096384
SYN002840,B,18579,0.35618034,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.36755321268714,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,382.7565524195836,24.31119936551718,9.339559459323082
SYN002282,I,23547,0.4485027,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,352.352573566375,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,389.9114105173386,3.755883695096361,5.176424428706398
SYN006073,A,12913,0.34528404,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.2858514854542,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,381.98964273248754,23.76303299762667,9.608496873940478
SYN002981,D,20295,0.39464518,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.20431069001654,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.552,2.652,386.3879877643741,27.34694165948604,9.311818121978144
SYN009453,C,23542,0.38407767,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.18213085315915,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,385.71377159849715,26.825312596270397,9.607921779607082
SYN000819,C,22610,0.38411844,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,352.1146998558775,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,385.64243041455313,26.822184446940494,9.606684770223223
SYN007400,B,18719,0.35647583,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.88800336286675,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,382.25393359979665,24.29274418954392,9.331710468146676
SYN008735,B,20841,0.3564759,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.8879067086612,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,382.2538322935621,24.292740467920705,9.331708885339348
SYN006494,A,12195,0.34554437,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.8594415955489,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,381.54353722769054,23.74727650571331,9.601462725764868
SYN009654,B,19453,0.35657027,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.7348942026088,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,382.0934539679903,24.28684781230518,9.329202737362278
SYN009173,B,19453,0.35657027,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.7348942026088,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,382.0934539679903,24.28684781230518,9.329202737362278
SYN006859,B,18854,0.35661995,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.65438532383126,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,382.009068511679,24.283746550278195,9.327883769809716
SYN008274,I,25514,0.44907242,MUY_ALTO,Bajo,MUY_ALTO riesgo / Bajo valor,0.1,351.4532237828734,Contacto mínimo,Email de seguimiento,0.2,0.0,0.0,0.4081000000000001,0.6081000000000001,388.9527645511239,3.7499540768250483,5.166673370868357
SYN009678,A,13100,0.3458643,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.33623905400697,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.14,2.24,380.996140862569,23.727921446849635,9.592822074486442
SYN007514,B,18242,0.35685343,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.2763291308744,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,381.61279946270633,24.26917626546556,9.321687023861708
SYN005276,C,23643,0.3847295,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.10584500298353,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,384.57502274122226,26.775342190590983,9.588161258538031
SYN008229,B,18363,0.35699007,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.0552876645029,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,381.3811023748758,24.26065176829834,9.318061552983199
SYN005055,B,18579,0.35700002,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.0391920608443,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,381.3642306592207,24.26003087870113,9.317797488474842
SYN001974,C,20621,0.38477173,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,351.03625055036326,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.4288000000000007,2.528800000000001,384.50138555333933,26.772108002380858,9.586882316664367
SYN001810,B,20841,0.35706422,ALTO,Bajo,ALTO riesgo / Bajo valor,0.8,350.93541085674616,Contacto mínimo,Email de seguimiento,0.1,0.0,0.0,2.2512800000000004,2.3512800000000005,381.25544458874595,24.25602698559983,9.3160946316899
